X,Y,OBJECTID_1,StationDesignation,FuelTypeCode,StationName,StreetAddress,IntersectionDirections,City_1,State,ZIP_1,Plus4,StationPhone,StatusCode,ExpectedDate,GroupsWithAccessCode,AccessDaysTime,CardsAccepted,BDBlends,NGFillTypeCode,NGPSI,EVLevel1EVSENum,EVLevel2EVSENum,EVDCFastCount,EVOtherInfo,EVNetwork,EVNetworkWeb,GeocodeStatus,Latitude,Longitude,DateLastConfirmed,ID,UpdatedAt,OwnerTypeCode,FederalAgencyID,FederalAgencyName,OpenDate,HydrogenStatusLink,NGVehicleClass,LPGPrimary,E85BlenderPump,EVConnectorTypes,Country,IntersectionDirectionsFrench,AccessDaysTimeFrench,BDBlendsFrench,GroupsWithAccessCodeFrench,HydrogenIsRetail,AccessCode,AccessDetailCode,FederalAgencyCode,FacilityType,CNGDispenserNum,CNGOnSiteRenewableSource,CNGTotalCompressionCapacity,CNGStorageCapacity,LNGOnSiteRenewableSource,E85OtherEthanolBlends,EVPricing,EVPricingFrench,LPGNozzleTypes,HydrogenPressures,HydrogenStandards,CNGFillTypeCode,CNGPSI,CNGVehicleClass,LNGVehicleClass,EVOnSiteRenewableSource,RestrictedAccess,RDBlends,RDBlendsFrench,RDBlendedwithBiodiesel,RDMaximumBiodieselLevel,NPSUnitName,CNGStationSellsRenewableNatural,LNGStationSellsRenewableNatural,MaximumVehicleClass,EVWorkplaceCharging,EVTotalPortCountBeta,EVCHAdeMOPortCountBeta,EVJ1772PortCountBeta,EVCCSPortCountBeta,EVNEMA1450PortCountBeta,EVNEMA515PortCountBeta,EVNEMA520PortCountBeta,EVTeslaPortCountBeta,EVCCS150pluskWPortCountBeta
-348805.075265697,425169.359838151,143,NEVI Compliant,ELEC,"Walmart 1910 - Crescent City, CA",900 East Washington Blvd,,Crescent City,CA,95531,,833-632-2778,E,,Public,24 hours daily,,,,,,,5,,Electrify America,https://www.electrifyamerica.com/,GPS,41.77481,-124.18994,2024/03/07 00:00:00+00,229453,2024/03/07 03:20:05,,,,2022/09/28 00:00:00+00,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,5,1,0,5,0,0,0,0,5
-179927.650622219,-113899.990476873,144,NEVI Compliant,ELEC,FFF Santa Cruz - Riverwalk Plaza,700 Front St,,Santa Cruz,CA,95060,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,36.97447,-122.02409,2024/03/07 00:00:00+00,229467,2024/03/07 03:21:55,,,,2022/09/28 00:00:00+00,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,6,1,0,6,0,0,0,0,6
-114109.637552763,77766.9313426726,145,NEVI Compliant,ELEC,Raley's Citrus Heights #239,7847 Lichen Dr,,Citrus Heights,CA,95621,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com/,GPS,38.70884,-121.31367,2024/03/06 00:00:00+00,230757,2024/03/06 23:59:17,,,,2022/09/30 00:00:00+00,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,6,6,0,6,0,0,0,0,4
270656.854929032,-579093.479449647,146,NEVI Compliant,ELEC,Vons San Diego #2358,3610 Adams Ave,,San Diego,CA,92116,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com/,GPS,32.7635732,-117.1150302,2024/03/06 00:00:00+00,231119,2024/03/07 00:00:24,,,,2022/10/01 00:00:00+00,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,6,6,0,6,0,0,0,0,4
-63264.2544565363,-277950.99498054,147,NEVI Compliant,ELEC,"Read Investments Mission Oaks SC (Atascadero, CA)",2050-2300 El Camino Real,,Atascadero,CA,93422,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,35.51331,-120.6982,2024/03/07 00:00:00+00,231121,2024/03/07 03:21:32,,,,2022/10/01 00:00:00+00,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,4,1,0,4,0,0,0,0,4
-167336.017418229,-63165.1613390464,148,NEVI Compliant,ELEC,"BOA CA3-107 (Milpitas, CA)",740 E Calaveras Blvd,,Milpitas,CA,95035,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,37.43313,-121.89388,2024/03/07 00:00:00+00,233172,2024/03/07 03:21:47,,,,2022/10/08 00:00:00+00,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,4,1,0,4,0,0,0,0,4
272421.428478922,-555309.573256856,149,NEVI Compliant,ELEC,"Vestar Penasquitos Village (San Diego, CA)",14391 Penasquitos Dr,,San Diego,CA,92129,,833-632-2778,E,,Public,24 hours daily,,,,,,,8,,Electrify America,https://www.electrifyamerica.com/,GPS,32.97771,-117.08845,2024/03/07 00:00:00+00,234559,2024/03/07 03:22:45,,,,2022/10/18 00:00:00+00,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,8,1,0,8,0,0,0,0,7
3591.64534736272,-225318.118848335,150,NEVI Compliant,ELEC,Curry Parkway Chalios Mexican Restaurant,33225 Hubert Way,,Kettleman City,CA,93239,,833-632-2778,E,,Public,24 hours daily,,,,,,,10,,Electrify America,https://www.electrifyamerica.com/,GPS,35.98918,-119.96013,2024/03/07 00:00:00+00,236322,2024/03/07 03:22:04,,,,2022/11/18 00:00:00+00,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,10,1,0,10,0,0,0,0,10
218384.938486481,-503443.053048564,151,NEVI Compliant,ELEC,Ocean View Plaza,638 Camino de los Mares,,San Clemente,CA,92673,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com/,GPS,33.459093,-117.651987,2024/03/06 00:00:00+00,236899,2024/03/06 23:59:38,,,,2022/12/01 00:00:00+00,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,6,2,0,6,0,0,0,0,4
97540.5717409137,-424613.202998415,152,NEVI Compliant,ELEC,Conejo Gateway Plaza,737 N Wendy Dr,,Thousand Oaks,CA,91320,,877-455-3833,E,,Public,24 hours daily,,,,,,,8,,eVgo Network,https://www.evgo.com/,GPS,34.189391,-118.941644,2024/03/06 00:00:00+00,252129,2024/03/07 00:00:29,,,,2023/01/26 00:00:00+00,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,8,8,0,8,0,0,0,0,6
245882.537857956,-386358.073398612,153,NEVI Compliant,ELEC,Green Tree Inn,14173 Green Tree Blvd,,Victorville,CA,92395,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com/,GPS,34.507742,-117.320922,2024/03/06 00:00:00+00,253745,2024/03/06 23:56:28,,,,2023/02/09 00:00:00+00,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,6,2,0,6,0,0,0,0,4
261218.791463019,-580744.423436951,154,NEVI Compliant,ELEC,"Regency Point Loma Plaza (San Diego, CA)",3645 Midway Dr,,San Diego,CA,92110,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,32.75122,-117.21609,2024/03/07 00:00:00+00,255543,2024/03/07 03:22:27,,,,2023/03/03 00:00:00+00,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,4,1,0,4,0,0,0,0,4
-189573.865204107,-30339.4907920426,155,NEVI Compliant,ELEC,"BOA San Leandro Main CA4-111 (San Leandro, CA)",1400 E 14TH ST,,San Leandro,CA,94577,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,37.72408,-122.15392,2024/03/07 00:00:00+00,259858,2024/03/07 03:21:37,,,,2023/04/25 00:00:00+00,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,4,1,0,4,0,0,0,0,4
-76555.7753135032,-293932.850847863,156,NEVI Compliant,ELEC,"Albertsons 1345 (Morro Bay, CA)",730 Quintana Road,,Morro City,CA,93442,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,35.36845,-120.84331,2024/03/07 00:00:00+00,260741,2024/03/07 03:21:43,,,,2023/05/12 00:00:00+00,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,4,1,0,4,0,0,0,0,4
-194928.649519906,-21855.4127506176,157,NEVI Compliant,ELEC,3333 Fruitvale Ave,3333 Fruitvale Ave,,Oakland,CA,94602,,877-455-3833,E,,Public,24 hours daily,,,,,,,8,,eVgo Network,https://www.evgo.com/,GPS,37.799268,-122.216992,2024/03/06 00:00:00+00,261101,2024/03/07 00:00:24,,,,2023/05/19 00:00:00+00,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,8,0,0,8,0,0,0,0,6
246044.88525297,-384041.412654605,158,NEVI Compliant,ELEC,"Circle K - Victorville, CA",15825 Mojave Dr,,Victorville,CA,92394,,833-505-2291,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,4,,CIRCLE_K,https://www.circlek.com/charge/,GPS,34.52856649,-117.3184403,2023/07/11 00:00:00+00,262363,2024/01/31 22:07:01,P,,,2023/06/01 00:00:00+00,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,4,4,0,4,0,0,0,0,4
158470.835497991,-456443.125689983,159,NEVI Compliant,ELEC,Gateway Crossroads - 661 W Redondo Beach Blvd,661 W Redondo Beach Blvd,,Gardena,CA,90247,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com/,GPS,33.894448,-118.286874,2024/03/06 00:00:00+00,262426,2024/03/06 23:59:46,,,,2023/06/08 00:00:00+00,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,4,4,0,4,0,0,0,0,4
173581.026085322,-458261.48952079,160,NEVI Compliant,ELEC,17308 Bellflower Blvd,17308 Bellflower Blvd,,Bellflower,CA,90706,,877-455-3833,E,,Public,24 hours daily,,,,,,,10,,eVgo Network,https://www.evgo.com/,GPS,33.875477,-118.123956,2024/03/06 00:00:00+00,262819,2024/03/06 23:59:23,,,,2023/06/16 00:00:00+00,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,10,0,0,10,0,0,0,0,6
102928.254651567,-414032.431557376,161,NEVI Compliant,ELEC,Clover - 530 Moorpark Ave,530 Moorpark Ave,,Moorpark,CA,93021,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com/,GPS,34.284192,-118.881836,2024/03/07 00:00:00+00,262942,2024/03/07 00:01:12,,,,2023/06/20 00:00:00+00,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,4,0,0,4,0,0,0,0,4
274162.489434308,-544983.124162855,162,NEVI Compliant,ELEC,"Westfield North County (Escondido, CA)",272 East Via Rancho Pkwy,,Escondido,CA,92025,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,33.07039,-117.06644,2024/03/07 00:00:00+00,279328,2024/03/07 03:22:06,,,,2023/06/22 00:00:00+00,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,6,1,0,6,0,0,0,0,6
275761.631002056,-590726.459892275,163,NEVI Compliant,ELEC,"Westfield Plaza Bonita (National City, CA)",3010 Plaza Bonita Rd,,National City,CA,91950,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,32.65716,-117.06449,2024/03/07 00:00:00+00,279329,2024/03/07 03:22:07,,,,2023/06/22 00:00:00+00,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,6,1,0,6,0,0,0,0,6
267371.023396481,-578771.100710101,164,NEVI Compliant,ELEC,"Mission Valley (San Diego, CA)",1640 Camino Del Rio N,,San Diego,CA,92108,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,32.76738,-117.14993,2024/03/07 00:00:00+00,279331,2024/03/07 03:21:20,,,,2023/06/22 00:00:00+00,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,6,1,0,6,0,0,0,0,6
-249851.612040412,69748.774982472,165,NEVI Compliant,ELEC,"Albertsons-Safeway 0998 (Healdsburg, CA)",1115 Vine St,,Healdsburg,CA,95448,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,38.60976,-122.87287,2024/03/07 00:00:00+00,279332,2024/03/07 03:20:23,,,,2023/06/22 00:00:00+00,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,4,1,0,4,0,0,0,0,4
114597.154600603,-428266.291835813,166,NEVI Compliant,ELEC,"Regency Twin Oaks SC (Agoura Hills, CA)",5727-5825 Kanan Rd,,Agoura Hills,CA,91301,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,34.1546,-118.75711,2024/03/07 00:00:00+00,279333,2024/03/07 03:20:35,,,,2023/06/22 00:00:00+00,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,4,1,0,4,0,0,0,0,4
-211313.820298831,-23758.8606100082,167,NEVI Compliant,ELEC,Harrison Street Flagship,928 Harrison Street,,San Francisco,CA,94107,,833-632-2778,E,,Public,24 hours daily,,,,,,,20,,Electrify America,https://www.electrifyamerica.com/,GPS,37.77856,-122.40272,2024/03/07 00:00:00+00,279342,2024/03/07 03:22:18,,,,2023/06/22 00:00:00+00,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,20,1,0,20,0,0,0,0,20
84585.6204332263,-407483.055991175,168,NEVI Compliant,ELEC,"Brixmor Santa Paula Center (Santa Paula, CA)",535 W Main St,,Santa Paula,CA,93060,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,34.34499,-119.0804,2024/03/07 00:00:00+00,279345,2024/03/07 03:22:08,,,,2023/06/22 00:00:00+00,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,4,1,0,4,0,0,0,0,4
-165744.65655713,1124.32880913373,169,NEVI Compliant,ELEC,"BOA CA4-107 (Pittsburg, CA)",2501 Railroad Ave,,Pittsburg,CA,94565,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,38.01162,-121.89038,2024/03/07 00:00:00+00,279353,2024/03/07 03:22:07,,,,2023/06/22 00:00:00+00,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,4,0,0,4,0,0,0,0,4
238047.760614139,-426929.912230616,170,NEVI Compliant,ELEC,"4 Gen Logistics Green City (Rialto, CA)",2298 Stonehurst Drive,,Rialto,CA,92377,,833-632-2778,E,,Public,24 hours daily,,,,,,,14,,Electrify America,https://www.electrifyamerica.com/,GPS,34.1442,-117.41828,2024/03/07 00:00:00+00,279362,2024/03/07 03:21:19,,,,2023/06/22 00:00:00+00,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,14,0,0,14,0,0,0,0,14
240087.843758653,-429326.661038954,171,NEVI Compliant,ELEC,1310 W Baseline Rd,1310 W Base Line Rd,,Rialto,CA,92376,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com/,GPS,34.122101,-117.396879,2024/03/06 00:00:00+00,296796,2024/03/06 23:59:18,,,,2023/06/24 00:00:00+00,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,6,6,0,6,0,0,0,0,4
-178211.074583565,-45610.3508082032,172,NEVI Compliant,ELEC,El Mercado Plaza Shopping Center,34300 Alvarado Niles Rd,,Union City,CA,94587,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com/,GPS,37.5889939,-122.02116,2024/03/06 00:00:00+00,296797,2024/03/06 23:59:26,,,,2023/06/24 00:00:00+00,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,6,6,0,6,0,0,0,0,4
149077.526122604,-461782.146115238,173,NEVI Compliant,ELEC,Haagen Redondo Beach (RDB),302 Beryl St,,Redondo Beach,CA,90277,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com/,GPS,33.8478,-118.38938,2024/03/06 00:00:00+00,298655,2024/03/06 23:59:40,,,,2023/06/28 00:00:00+00,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,6,6,0,6,0,0,0,0,4
245074.699837654,-388960.681595411,174,NEVI Compliant,ELEC,"Circle K - Victorville, CA",15289 Nisqualli Rd,,Victorville,CA,92395,,833-505-2291,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,4,,CIRCLE_K,https://www.circlek.com/charge/,GPS,34.48450543,-117.3305176,2023/10/12 00:00:00+00,302207,2024/01/31 22:07:01,P,,,2023/07/06 00:00:00+00,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,4,4,0,4,0,0,0,0,4
230688.765407048,-462541.033563653,175,NEVI Compliant,ELEC,"Circle K - Corona, CA",8590 Cajalco Rd,,Corona,CA,92881,,833-505-2291,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,4,,CIRCLE_K,https://www.circlek.com/charge/,GPS,33.82503856,-117.5082025,2023/10/12 00:00:00+00,302208,2024/01/31 22:07:01,P,,,2023/07/06 00:00:00+00,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,4,4,0,4,0,0,0,0,4
148456.118472344,-456011.644660695,176,NEVI Compliant,ELEC,Manhattan Village,3200 N Sepulveda Blvd,,Manhattan Beach,CA,90266,,877-455-3833,E,,Public,24 hours daily,,,,,,,8,,eVgo Network,https://www.evgo.com/,GPS,33.8999178,-118.3950371,2024/03/06 00:00:00+00,302212,2024/03/06 23:56:27,,,,2023/07/07 00:00:00+00,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,8,2,0,8,0,0,0,0,6
-200542.672954185,611.233581202105,177,NEVI Compliant,ELEC,Sprouts,1300 Pinole Valley Rd,,Pinole,CA,94564,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com/,GPS,38.00011,-122.28698,2024/03/06 00:00:00+00,306555,2024/03/06 23:58:33,,,,2023/08/08 00:00:00+00,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,6,6,0,6,0,0,0,0,4
157729.534920586,-437067.399010912,178,NEVI Compliant,ELEC,Vons #2261 3rd St.,3461 W 3rd St,,Los Angeles,CA,90020,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com/,GPS,34.069222,-118.291111,2024/03/06 00:00:00+00,307474,2024/03/06 23:57:02,,,,2023/08/18 00:00:00+00,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,6,2,0,6,0,0,0,0,4
-179818.984409365,-70235.8322700402,179,NEVI Compliant,ELEC,Sunnyvale Shopping Center,721 Sunnyvale Saratoga Rd,,Sunnyvale,CA,94087,,877-455-3833,E,,Public,24 hours daily,,,,,,,10,,eVgo Network,https://www.evgo.com/,GPS,37.3672117,-122.0334012,2024/03/06 00:00:00+00,311376,2024/03/06 23:56:37,,,,2023/09/22 00:00:00+00,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,10,10,0,10,0,0,0,0,8
-203278.334281467,-8167.82812069543,180,NEVI Compliant,ELEC,Del Norte Plaza,11279 San Pablo Ave,,El Cerrito,CA,94530,,877-455-3833,E,,Public,24 hours daily,,,,,,,8,,eVgo Network,https://www.evgo.com/,GPS,37.920564,-122.31572,2024/03/06 00:00:00+00,311658,2024/03/07 00:00:38,,,,2023/09/27 00:00:00+00,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,8,2,0,8,0,0,0,0,6
287270.388185914,-574379.586283911,181,NEVI Compliant,ELEC,Madison Plaza Shopping Center,540 N 2nd St,,El Cajon,CA,92021,,877-455-3833,E,,Public,24 hours daily,,,,,,,8,,eVgo Network,https://www.evgo.com/,GPS,32.80141,-116.93644,2024/03/06 00:00:00+00,312010,2024/03/06 23:56:53,,,,2023/09/29 00:00:00+00,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,8,8,0,8,0,0,0,0,6
-212582.741318066,-25180.020569765,182,NEVI Compliant,ELEC,2860 16th St,2860 16th St,,San Francisco,CA,94103,,877-455-3833,E,,Public,24 hours daily,,,,,,,8,,eVgo Network,https://www.evgo.com/,GPS,37.76549,-122.41673,2024/03/06 00:00:00+00,312526,2024/03/06 23:59:18,,,,2023/10/06 00:00:00+00,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,8,2,0,8,0,0,0,0,6
248873.071029101,-536570.587330922,183,NEVI Compliant,ELEC,Vons Carlsbad #2343 - 985 Tamarack Ave,985 Tamarack Ave,,Carlsbad,CA,92008,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com/,GPS,33.15302,-117.33436,2024/03/06 00:00:00+00,316477,2024/03/07 00:00:06,,,,2023/11/01 00:00:00+00,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,6,6,0,6,0,0,0,0,4
-201115.350899332,-15830.7274839785,184,NEVI Compliant,ELEC,Ashby Plaza,1025 Ashby Ave,,Berkeley,CA,94710,,877-455-3833,E,,Public,24 hours daily,,,,,,,8,,eVgo Network,https://www.evgo.com/,GPS,37.8521253,-122.2889822,2024/03/06 00:00:00+00,321323,2024/03/06 23:59:51,,,,2023/12/02 00:00:00+00,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,8,0,0,8,0,0,0,0,8
-153659.357462175,-34331.2722231047,185,NEVI Compliant,ELEC,Lowe's of Livermore,4255 1st St,,Livermore,CA,94551,,877-455-3833,E,,Public,24 hours daily,,,,,,,10,,eVgo Network,https://www.evgo.com/,GPS,37.6948221,-121.7451335,2024/03/06 00:00:00+00,323110,2024/03/07 00:00:43,,,,2023/12/20 00:00:00+00,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,10,0,0,10,0,0,0,0,10
-158511.062568687,-896.562738212757,186,NEVI Compliant,ELEC,Terrace Shopping Center,2799 Lone Tree Way,,Antioch,CA,94509,,877-455-3833,E,,Public,24 hours daily,,,,,,,8,,eVgo Network,https://www.evgo.com/,GPS,37.9947134,-121.8074598,2024/03/06 00:00:00+00,323405,2024/03/07 00:00:37,,,,2023/12/22 00:00:00+00,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,8,0,0,8,0,0,0,0,8
218582.925129629,-439292.004636871,187,NEVI Compliant,ELEC,"NFI Depot Green City (Ontario, CA)",2009 S Cucamonga Ave,,Ontario,CA,91761,,833-632-2778,E,,Public,24 hours daily,,,,,,,10,,Electrify America,https://www.electrifyamerica.com/,GPS,34.03738,-117.63264,2024/03/07 00:00:00+00,323463,2024/03/07 03:20:34,,,,2023/12/23 00:00:00+00,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,10,0,0,10,0,0,0,0,10
141463.883944247,-425510.492057713,188,NEVI Compliant,ELEC,5810 Sepulveda,5810 Sepulveda Blvd,,Van Nuys,CA,91411,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com/,GPS,34.17589,-118.46528,2024/03/06 00:00:00+00,323559,2024/03/06 23:59:58,,,,2023/12/28 00:00:00+00,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,6,2,0,6,0,0,0,0,4
-151841.908600912,-31704.1121497685,189,NEVI Compliant,ELEC,Vasco Plaza Shopping Center,1600 N Vasco Rd,,Livermore,CA,94551,,877-455-3833,E,,Public,24 hours daily,,,,,,,10,,eVgo Network,https://www.evgo.com/,GPS,37.71875,-121.72504,2024/03/06 00:00:00+00,323782,2024/03/06 23:57:44,,,,2024/01/03 00:00:00+00,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,10,10,0,10,0,0,0,0,10
-107106.863244583,-24762.6550153838,190,NEVI Compliant,ELEC,Mission Ridge Shopping Center,1169 S Main Street,,Manteca,CA,95337,,877-455-3833,E,,Public,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com/,GPS,37.78743,-121.2179,2024/03/06 00:00:00+00,326184,2024/03/06 23:59:56,,,,2024/01/19 00:00:00+00,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,6,0,0,6,0,0,0,0,6
